time	cell	species_0	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13	species_14	species_15	reaction_0	reaction_1	reaction_2	reaction_3	reaction_4	reaction_5	reaction_6	reaction_7	reaction_8	reaction_9	reaction_10	reaction_11	reaction_12	reaction_13	reaction_14	reaction_15	reaction_16	reaction_17	reaction_18	reaction_19	reaction_20	reaction_21	reaction_22	reaction_23	reaction_24	reaction_25	reaction_26	reaction_27	reaction_28	reaction_29	reaction_30	reaction_31	reaction_32	reaction_33	reaction_34	reaction_35	reaction_36	reaction_37	reaction_38	reaction_39	reaction_40	reaction_41	reaction_42	reaction_43	reaction_44	reaction_45	reaction_46	reaction_47
0.0	1.0	9.0	2.0	0.0	1.9	0.0	1.4	0.0	1.6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5727810650887574	1.08	0.09	0.47619047619047616	0.42000000000000004	2.2399999999999998	0.013999999999999999	0.0	0.0	1.472864332966652	0.96	0.0	0.0	0.0	0.0	0.0	-0.2	0.0	0.0	0.0	1.089168572448848	0.36363636363636365	0.016	0.95	0.7659574468085106	0.7777777777777778	0.9214659685863875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.475	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.01	0.0
1.0	1.0	8.781676368652727	2.128695992982942	0.261320695288801	1.587642688947367	1.7284243312112735	1.6724732316956603	0.24934935283444074	2.093378803459393	0.7393478586485764	0.09180114234351548	0.13891546211810227	0.05943180502666967	0.21013960387077502	0.19856951286816107	0.12593906469377267	0.15764313811180622	0.6575542591144053	1.0538011642383271	0.08781676368652727	0.47756535653250815	0.5339498594037034	2.6759571707130565	0.016724732316956602	0.5671848602231999	0.3177295942618714	1.4453786143237786	1.256027282075636	0.16401381388551325	0.35234395419271874	0.48337963882324075	0.23257676315555106	0.11574452493312856	0.0135382640730859	0.0012593906469377267	0.0026132069528880097	0.001985695128681611	1.0780104222535905	0.27102582352988797	0.020933788034593934	0.15104898906068526	0.7651479765620453	0.8069938883250486	0.9581164153111574	0.007393478586485765	0.2074109197453528	9.180114234351548E-4	0.0024934935283444076	5.943180502666968E-4	0.0013891546211810227	0.20697173044933379	0.021286959929829423	0.2327730809518352	0.47037287553375023	0.23896709414801662	0.0015764313811180621	0.27557391335480724	0.01587642688947367	0.07232375523907628	0.13301392426884734	0.07137535845174708	0.1435880014402101	0.05574027885105422	0.0021013960387077503	0.03727725783241804
2.0	1.0	8.574461116951648	2.2064498157462884	0.3967175770850578	1.6974501008060705	2.973786541475673	1.9171373441498478	0.38402190879313397	2.550974337294218	1.0741258635431579	0.11496876647845214	0.6121844467852934	0.13698118587218083	0.08360718153771685	0.2637851066971969	0.09151176766352583	0.05017939793691148	0.626834458505147	1.0289353340341978	0.08574461116951648	0.4783216614302004	0.5430899061373013	3.0674197506397567	0.01917137344149848	0.5804801019230192	0.392992289719905	1.4578387400038966	1.5305846023765308	0.19393781661660417	0.3659321021348665	1.1552515253851727	0.3438347745720161	0.2194301109763887	0.228152342406574	9.151176766352583E-4	0.003967175770850578	0.0026378510669719693	1.0830923816112166	0.1821435977340399	0.02550974337294218	0.0659415695709633	0.7643432629736888	0.827373202106516	0.9808098361614447	0.010741258635431579	0.3568543849770807	0.0011496876647845214	0.00384021908793134	0.0013698118587218084	0.006121844467852934	0.16361765508801052	0.022064498157462885	0.2847047283813719	0.47218281610289076	0.2807294164713079	5.017939793691148E-4	0.11463700773385152	0.016974501008060704	0.07986783544346449	0.14502248818930524	0.07933977818290475	0.16044484279530385	0.047783887528157674	8.360718153771684E-4	0.05780255734987485
3.0	1.0	8.337403176785227	2.258939703430904	0.49053025322994387	1.7970063995641017	3.938073145918917	2.1464401642549316	0.4698462428654151	2.996757605914514	1.1527590941053754	0.12045714331979375	1.3160163849302393	0.18667169215505508	0.17247692286435692	0.29601245823241557	0.09768174420981197	0.049881641097073465	0.5998092507385353	1.0004883812142271	0.08337403176785227	0.47880403643752373	0.5441746014595413	3.4343042628078906	0.021464401642549317	0.5851414281436088	0.42721825696210824	1.4662402818808384	1.7980545635487082	0.20054362653489996	0.3680704772464135	1.5526565758980306	0.371751739297868	0.26849760652794785	0.4919111693992244	9.768174420981197E-4	0.004905302532299439	0.0029601245823241557	1.0864968534987256	0.25319857704091664	0.02996757605914514	0.14998290297247932	0.7633758459435384	0.8429179661808245	0.9968778360439597	0.011527590941053753	0.47256877751027004	0.0012045714331979376	0.004698462428654151	0.0018667169215505507	0.013160163849302393	0.17193955202226585	0.02258939703430904	0.3102539410893753	0.4736426824856842	0.29799289005833357	4.988164109707347E-4	0.11405374901219006	0.01797006399564102	0.08306606656423723	0.14949653834308865	0.08245140662906543	0.16391912936800512	0.049413639382975216	0.0017247692286435693	0.06511689059765555
4.0	1.0	8.090932668562246	2.27856549087542	0.5615067659632191	1.7843644004351522	4.818346779609415	2.3612651849631923	0.530135726842073	3.428100995970679	1.1667404336669507	0.12169323777889304	2.062436358745847	0.21387562132032803	0.344095888781198	0.3132645463505955	0.13347022271375109	0.10921207483973676	0.603193712786369	0.9709119202274695	0.08090932668562247	0.4789789265034709	0.5545533162631375	3.778024295941108	0.023612651849631922	0.5878007788615579	0.4470293191706578	1.4652957042303558	2.0568605975824075	0.20200766532066242	0.3684228915909723	1.8362167327305285	0.38150234579703474	0.2913408005998887	0.7561553657420993	0.001334702227137511	0.005615067659632191	0.003132645463505955	1.0861149769989094	0.30992936208038707	0.03428100995970679	0.29607501965465793	0.7623127384833939	0.8551388681615048	1.0087772105762884	0.011667404336669508	0.5782016135531298	0.0012169323777889306	0.00530135726842073	0.0021387562132032805	0.020624363587458474	0.2155376563462888	0.0227856549087542	0.325886451591253	0.47346585406280567	0.306488821062393	0.0010921207483973675	0.21350704254268826	0.01784364400435152	0.08488299664563671	0.15160484929904228	0.08413040306393192	0.16467787515503443	0.05716798534834733	0.0034409588878119802	0.06814024626081289
5.0	1.0	7.8698433341677765	2.2555042066287037	0.6174930805185906	1.6354269606403715	5.661393610878625	2.560332016604714	0.5747590940501784	3.838046337347868	1.1691990739102445	0.1219567334656868	2.803975092674685	0.22901117464164392	0.5793088883208457	0.3216793644610305	0.16564478277575276	0.2108026973193111	0.6440776958281368	0.9443812001001332	0.07869843334167777	0.47877312217940715	0.5751162905234072	4.096531226567542	0.02560332016604714	0.5895858529980128	0.45993390474205936	1.451289607022356	2.302827802408721	0.20231864230440813	0.36848406146660273	2.0869234482173287	0.3862257771766361	0.3030329602351868	1.005728259405705	0.0016564478277575276	0.006174930805185906	0.003216793644610305	1.0804261844953522	0.341116625017414	0.03838046337347868	0.45262841751732547	0.7613051920006896	0.8648800209718466	1.0177926251860474	0.011691990739102445	0.679367233305435	0.0012195673346568681	0.005747590940501784	0.002290111746416439	0.02803975092674685	0.2490124494723852	0.022555042066287036	0.3365110286006559	0.47118864629050705	0.31046167801298613	0.002108026973193111	0.33015126729064226	0.016354269606403717	0.08606258335930964	0.1525705982184758	0.08517989592407575	0.16483852266352703	0.0623557447825293	0.005793088883208457	0.06960589557211268
6.0	1.0	7.710484867443062	2.187630490810315	0.662548937781232	1.3732580097872473	6.467711206283762	2.7376764215926217	0.6088492802940201	4.209007439540844	1.1678111864236302	0.12200053618814875	3.5347967280572634	0.23778539458820755	0.8892747292446931	0.32350459828924005	0.1899283224774312	0.3452010461634368	0.719612978425884	0.9252581840931674	0.07710484867443063	0.4781433233204156	0.6004005943666766	4.380282274548195	0.02737676421592622	0.5908643973348594	0.4689385857993271	1.4051358926756583	2.5254044637245063	0.20237030052878513	0.36844956060623185	2.3142668532908073	0.38899525805907187	0.30950966293757204	1.2360637453739667	0.0018992832247743119	0.0066254893778123205	0.0032350459828924005	1.0613237532344357	0.35956633802771876	0.04209007439540845	0.5760817178019866	0.7605448989511666	0.8725171285199103	1.0245409518434767	0.011678111864236302	0.7761253447540514	0.0012200053618814876	0.006088492802940201	0.0023778539458820754	0.035347967280572636	0.27136587054594347	0.02187630490810315	0.34416376756306605	0.4660616133305662	0.3113092662125019	0.003452010461634368	0.42802292180536045	0.013732580097872473	0.08688608756167607	0.1527750109897493	0.08589262868990691	0.16486519125082402	0.06550871638013762	0.00889274729244693	0.07039540441885905
7.0	1.0	7.639823000801138	2.083569279043736	0.6990438163295744	1.051379597610519	7.2247310101298226	2.869199360837256	0.6354372224685481	4.482662857416508	1.1572857918145678	0.12193427481344872	4.24727429286166	0.2431111020613366	1.3061214896176419	0.31895853608697555	0.20789851441615467	0.4893223343109805	0.8140748758094298	0.9167787600961365	0.07639823000801138	0.47710171118459	0.6231517920953906	4.59071897733961	0.028691993608372563	0.5918085729131866	0.475506046845318	1.2536605633361129	2.6895977144499046	0.20229215179817275	0.3681854354352718	2.49497656050981	0.3907988322554938	0.31333878242782903	1.4376854192211357	0.0020789851441615466	0.006990438163295744	0.0031895853608697555	0.9945177555355278	0.37155295591785814	0.04482662857416508	0.6376825096612259	0.760198128743865	0.87764588333409	1.0288495748303448	0.011572857918145678	0.8669677212155786	0.0012193427481344873	0.006354372224685481	0.002431111020613366	0.0424727429286166	0.2865315726678161	0.02083569279043736	0.34985643517509496	0.45657383533305085	0.30918892057301467	0.004893223343109805	0.4959417090237259	0.010513795976105189	0.08748504175160854	0.1522625790447005	0.08640264635173853	0.16482484498972905	0.06752176599824697	0.01306121489617642	0.07085492151107271
8.0	1.0	7.661695187682356	1.9609108809027573	0.7285174452003741	0.73787075652025	7.890463183020047	2.862854714912138	0.6564593511110672	4.477507784155415	1.1159566806445231	0.12159313054765958	4.898927867836176	0.2464781605374839	1.8630875895801922	0.30668873749370357	0.2212402237261079	0.6043214574332255	0.8988842083471936	0.9194034225218827	0.07661695187682356	0.47573888300395695	0.636790201057053	4.580567543859421	0.02862854714912138	0.5924910485630543	0.4804402249232501	0.8287412826221667	2.686504670493249	0.20188941710884858	0.3671040912585818	2.5423804674211126	0.39199828422062943	0.3157211483191637	1.5869536292184319	0.0022124022372610793	0.007285174452003741	0.0030668873749370358	0.7653751633465672	0.3796239351660544	0.044775077841554156	0.6269267788501902	0.7603061152090028	0.8774079648193067	1.0287729617634123	0.011159566806445231	0.9468555819624056	0.0012159313054765958	0.0065645935111106725	0.002464781605374839	0.04898927867836176	0.29711474586745035	0.019609108809027574	0.3541590123726319	0.44032492528125183	0.3033074971135951	0.006043214574332255	0.5346076463990999	0.0073787075652025	0.08793024811012697	0.15082234112689277	0.08678051902549389	0.16461674183736624	0.06887064800289118	0.01863087589580192	0.07113815201371647
9.0	1.0	7.752561156327003	1.841018875139839	0.7521265268961614	0.49309715200105325	8.321954257367228	2.5204336249078407	0.6731819035824876	3.954390565026821	1.0116266035491703	0.12048054534036078	5.353814507925943	0.24861574549168625	2.5507697181556312	0.2846246962926691	0.23103390984879907	0.6526369637567919	0.9521664617445457	0.9303073387592403	0.07752561156327004	0.47424033293009693	0.6377881196557251	4.032693799852545	0.025204336249078408	0.5928757627782751	0.4842130035228298	0.2963681274191403	2.3726343390160927	0.20057142398820355	0.3640166942098281	2.296721226523598	0.39266568381783645	0.31721842341256257	1.631371859539251	0.0023103390984879906	0.007521265268961614	0.0028462469629266913	0.3445927433712182	0.38491004340134405	0.03954390565026821	0.5636249453408564	0.7607485311837673	0.8630340383056565	1.0200354670145335	0.010116266035491704	0.9986345108840673	0.0012048054534036078	0.006731819035824877	0.0024861574549168626	0.05353814507925943	0.30454502790642285	0.018410188751398392	0.35743159575825034	0.4156967794714495	0.2921101671868303	0.006526369637567919	0.5480677224054556	0.004930971520010533	0.08826465356450688	0.14800125890829025	0.08706643293943424	0.1639335731246114	0.06979161438606837	0.025507697181556314	0.07131512236805013
